nome,latitude,longitude,sigla
Sechelt-Gibsons Airport,49.4606018066,-123.71900177,YHS
Kitkatla Seaplane Base,53.7999992371,-130.432998657,YKK
Queen Charlotte City Seaplane Base,53.25282,-132.074214,ZQS
Powell Lake Seaplane Base,49.887335,-124.53372,WPL
Qualicum Beach Airport,49.337456,-124.393086,XQU
Port McNeill Airport,50.57348,-127.027702,YMP
Rivers Inlet Seaplane Base,51.683985,-127.264044,YRN
Sullivan Bay Seaplane Base,50.885359,-126.831069,YTG
Mansons Landing Seaplane Base,50.07137,-124.98362,YMU
Bella Bella/Shearwater Seaplane Base,52.150002,-128.08299,YSX
Ganges Seaplane Base,48.8545,-123.4969,YGG
Hartley Bay Seaplane Base,53.416698,-129.25,YTB
Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,YZA
Bella Bella (Campbell Island) Airport,52.185001,-128.156994,ZEL
Cherrabun Airport,-18.917777777800005,125.537777778,CBC
Alberni Valley Regional Airport,49.321899,-124.931,YPB
Bob Quinn Lake Airport,56.966702,-130.25,YBO
Tungsten (Cantung) Airport,61.956901550293,-128.20300292969,TNS
Tumbler Ridge Airport,55.025001525879,-120.93499755859,TUX
Williams Harbour Airport,52.567377,-55.784883,YWM
Postville Airport,54.9105,-59.78507,YSO
Black Tickle Airport,53.469836,-55.787501,YBI
Charlottetown Airport,52.765774,-56.11237,YHG
St. Lewis (Fox Harbour) Airport,52.372799,-55.673901,YFX
Port Hope Simpson Airport,52.528099060058594,-56.28609848022461,YHA
Rigolet Airport,54.1796989440918,-58.45750045776367,YRG
Kasongo-Lunda Airport,-6.468027,16.805012,KGN
Pweto Airport (New),-8.400768,28.926285,PWO
George T Lewis Airport,29.134095,-83.050783,CDK
Diavik Airport,64.5113983154,-110.289001465,DVK
Doris Lake,68.1252746582,-106.585281372,JOJ
Fairview Airport,56.081401825,-118.434997559,ZFW
Jasper-Hinton Airport,53.319199,-117.752998,YJP
Whatì Airport,63.13169860839844,-117.24600219726562,YLE
Drayton Valley Industrial Airport,53.265800476074,-114.95999908447,YDC
Fort McMurray / Mildred Lake Airport,57.0555992126,-111.573997498,NML
Conklin (Leismer) Airport,55.695301,-111.278999,CFM
St. Paul Airport,53.9933013916,-111.379997253,ZSP
Kavadja Airport,7.964938,23.526018,KWD
Taltheilei Narrows Airport,62.5980987549,-111.542999268,GSL
Macmillan Pass Airport,63.181098938,-130.20199585,XMP
Great Bear Lake Airport,66.703053,-119.716816,DAS
Fort Mackay / Firebag,57.275833,-110.976666,YFI
Wekweètì Airport,64.190804,-114.077002,YFJ
Donnelly Airport,55.7094,-117.094002,YOE
Cheadle Airport,51.057498931885,-113.62400054932,TIL
Okoyo Airport,-1.4483300447464,15.073300361633,OKG
Craig Seaplane Base,55.478802,-133.147995,CGA
Cape Gloucester Airport,-5.458965,148.432417,CGC
Casiguran Airport,16.1941,122.0651,CGG
Gahcho Kue,63.435198,-109.144812,GHK
Circle Hot Springs Airport,65.485496521,-144.610992432,CHP
Chomley Seaplane Base,55.217,-132.21,CIV
Laurie River Airport,56.2486000061,-101.304000854,LRQ
Hatchet Lake Airport,58.662498474121,-103.53800201416,YDJ
Kasba Lake Airport,60.291900634766,-102.50199890137,YDU
Fort Reliance Seaplane Base,62.7,-109.167,YFL
Cluff Lake Airport,58.3911018372,-109.51599884,XCL
Knee Lake Airport,54.915298,-94.798103,YKE
Summer Beaver Airport,52.70859909057617,-88.54190063476562,SUR
Crooked Creek Airport,61.870315,-158.137636,CKD
Tisdale Airport,52.836700439453,-104.06700134277,YTT
Wapekeka Airport,53.84920120239258,-89.57939910888672,YAX
Wunnumin Lake Airport,52.893902,-89.2892,WNN
Opapimiskan Lake Airport,52.6067008972,-90.3768997192,YBS
North Spirit Lake Airport,52.4900016784668,-92.97109985351562,YNO
Crane Island Airstrip,48.5978,-122.9979,CKR
Cordova Municipal Airport,60.5438995361,-145.727005005,CKU
North of Sixty Airport,60.316398620605,-103.12899780273,YDW
Chicken Airport,64.066495,-141.951342,CKX
Nuevo Chaitén Airport,-42.781943,-72.834999,WCH
New Cametá Airport,-2.2468,-49.56,CMT
Caia Airport,-17.8331,35.3341,CMZ
Tangshan Sannühe Airport,39.7178,118.002625,TVS
Yuanmou Air Base,25.737499,101.882004,YUA
Zhangjiakou Ningyuan Airport,40.738602,114.93,ZQZ
Baoshan Yunrui Airport,25.053301,99.168297,BSD
Dazu Air Base,29.636227,105.773621,DZU
Lincang Boshang Airport,23.7381,100.025002,LNJ
Xigaze Peace Airport / Shigatse Air Base,29.3519,89.311401,RKZ
Panzhihua Bao'anying Airport,26.54,101.79852,PZI
Zigong Fengming Airport,29.376484,104.625789,ZKL
Foshan Shadi Airport,23.0833,113.07,FUO
Bazhong Enyang Airport,31.73842,106.644872,BZX
Xinyang Minggang Airport,32.540819,114.079141,XAI
Huizhou Pingtan Airport,23.049999,114.599998,HUZ
Shangluo Airport,33.708533,110.249284,DFA
Shaoguan Danxia Airport,24.9786,113.420998,HSC
Jinggangshan Airport,26.856899,114.737,JGS
Baise Youjiang Airport,23.7206,106.959999,AEB
Lianyungang Huaguoshan International Airport,34.41406,119.17899,LYG
Dongying Shengli Airport,37.5085983276,118.788002014,DOY
Xingcheng Air Base,40.580328,120.700374,XEN
Altay Xuedu Airport,47.749886,88.085808,AAT
Tianshui Maijishan Airport,34.559399,105.860001,THQ
Zhangye Ganzhou Airport,38.801899,100.675003,YZY
Morin Dawa Banner Airport,48.38745,124.43127,DWS
Shijiazhuang Luancheng Airport,37.91305,114.59166,LCT
Wuhan Hannan Municipal Airport,30.25521,114.062805,WHN
Beijing Nanjiao Airport,39.48595,116.37236,NAY
Dandong Langtou Airport,40.0247,124.286003,DDG
Harbin Pingfang Airport,45.59886,126.65808,PFA
Penglai Shahekou Airport,37.80473,120.80954,PNJ
Binzhou Daguo Airport,37.61055,117.885699,CBZ
Rikaze Dingri Airport,28.604567,86.798,DDR
Tashikuergan Hongqilafu Airport,37.661333,75.288877,HQL
Jiande Qiandaohu General Airport,29.360905,119.180829,JDE
Zhaodong Beidahuang General Airport,46.12779,125.77354,HLJ
Taiyuan Yaocheng Airport,37.50312,112.424126,TYC
Orku Baikouquan Airport (under construction),46.018127,85.655293,WRH
Ruijin Airport,25.958108,116.078805,JRJ
Zhanjiang Wuchuan Airport,21.481667,110.590278,ZHA
Ali Pulan Airport,30.3975,81.138611,APJ
Zhaosu Tianma Airport,43.088477,81.223013,ZFL
Yinchuan Yueyahu Airport,38.588095,106.539788,YEH
Longchuan Guangsong Airport,24.26652,97.9048,LCS
Lanping Fenghua General Airport,26.64518,99.54419,LFH
Zhongshan Ferry Port,22.519296,113.361307,ZGN
Bozhou Airport (under construction),33.560777,115.911859,BZJ
Bailing Airport,41.656944,110.3125,BKV
"Bayinbuluke airport (under construction, location to be confirmed)",42.9766,83.9729,HJB
Otog Front Banner Oljoq Airport,38.1712,107.3905,OTQ
Qitai Jiangbulake Airport (under construction),44.166086,89.55014,JBK
Nantong Xingdong International Airport,32.070801,120.975998,NTG
Bearskin Lake Airport,53.965599060058594,-91.0271987915039,XBE
Natuashish Airport,55.913898,-61.184399,YNP
White River Seaplane Base,48.6269,-85.223297,YWR
Parry Sound Area Municipal Airport,45.2575,-79.829697,YPD
Brockville - Thousand Islands Regional Tackaberry Airport,44.6394004822,-75.7502975464,XBR
Kingfisher Lake Airport,53.01250076293945,-89.85530090332031,KIF
Ogoki Post Airport,51.6585998535,-85.9017028809,YOG
La Chorrera Airport,-0.733333,-73.01667,LCR
Las Cruces Airport,7.38322,-73.505402,SNT
Tarapacá Airport,-2.895802,-69.749762,TCD
Bar River Airport,46.42029953,-84.0922012329,YEB
Cape Orford Airport,-5.44833333333,152.081944444,CPI
Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,45.173302,-80.137497,YSI
Poplar Hill Airport,52.1133,-94.2556,YHP
Keewaywin Airport,52.9911,-92.836403,KEW
Cóbano Airport,9.693365,-85.091216,ACO
Reef Hueston Helicopter Landing,53.823101,-126.172228,XVQ
Kirby Lake Airport,55.355598,-110.637001,KFM
Sable Island Landing Strip,43.930951,-59.996147,YSA
Lebel-sur-Quevillon Airport,49.0303001404,-77.0171966553,YLS
Snap Lake Airport,63.593601,-110.905998,YNX
La Sarre Airport,48.917198181152,-79.178596496582,SSQ
Chisasibi Airport,53.80559921264648,-78.91690063476562,YKU
Tête-à-la-Baleine Airport,50.67440032958984,-59.38359832763672,ZTB
Kegaska Airport,50.195801,-61.2658,ZKG
Chute-Des-Passes/Lac Margane Seaplane Base,49.9434,-71.138,YWQ
Carutapera Airport,-1.225365,-46.019057,CTP
Donaldson Airport,61.6622009277,-73.3214035034,YAU
La Romaine Airport,50.259553,-60.674357,ZGS
Fontanges Airport,54.553901672363,-71.173301696777,YFG
La Tabatière Airport,50.8307991027832,-58.97560119628906,ZLT
Culion Airport,11.8553,119.9378,CUJ
Hollister Municipal Airport,36.8932991028,-121.410003662,HLI
Cape Vogel Airport,-9.67,150.019722222,CVL
Chitina Airport,61.582901,-144.427002,CXC
Lefkoniko Airport / Geçitkale Air Base,35.23591,33.720088,GEC
Arctic Bay Airport,73.006101,-85.04616,YAB
Cat Lake Airport,51.7272,-91.824402,YAC
La Grande-3 Airport,53.5717010498,-76.19640350339999,YAR
Fort Frances Municipal Airport,48.655749,-93.44349,YAG
La Grande-4 Airport,53.754699707,-73.6753005981,YAH
Alert Bay Airport,50.582199,-126.916,YAL
Sault Ste Marie Airport,46.483216,-84.508467,YAM
Kasabonika Airport,53.52470016479492,-88.6427993774414,XKS
Kangirsuk Airport,60.027199,-69.999199,YKG
Attawapiskat Airport,52.927502,-82.4319,YAT
St. Anthony Airport,51.391909,-56.08321,YAY
Tofino / Long Beach Airport,49.079833,-125.775583,YAZ
Banff Airport,51.208222,-115.540624,YBA
Kugaaruk Airport,68.535711,-89.805508,YBB
Baie-Comeau Airport,49.1325,-68.204399,YBC
Bella Coola Airport,52.387501,-126.596001,QBC
Uranium City Airport,59.561401,-108.481003,YBE
Bonnyville Airport,54.304199,-110.744003,YBY
CFB Bagotville / Saguenay-Bagotville Airport,48.331908,-70.992909,YBG
Baker Lake Airport,64.29889678960001,-96.077796936,YBK
Campbell River Airport,49.950802,-125.271004,YBL
Tadoule Lake Airport,58.706308,-98.511057,XTL
Brandon Municipal Airport,49.91,-99.951897,YBR
Brochet Airport,57.8894,-101.679001,YBT
Berens River Airport,52.358898,-97.018303,YBV
Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,YBX
Cartwright Airport,53.682501,-57.042303,YRF
Cambridge Bay Airport,69.1081008911,-105.138000488,YCB
Cornwall Regional Airport,45.092637,-74.567724,YCC
Nanaimo Airport,49.05497,-123.869863,YCD
Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,YCE
Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,YCG
Miramichi Airport,47.007801,-65.449203,YCH
Chatham Kent Airport,42.3064002991,-82.0819015503,XCM
Charlo Airport,47.990799,-66.330299,YCL
Cochrane Airport,49.10559844970703,-81.01360321044922,YCN
Kugluktuk Airport,67.816408,-115.14307,YCO
Chetwynd Airport,55.687198638916016,-121.6269989013672,YCQ
Cross Lake (Charlie Sinclair Memorial) Airport,54.609758,-97.762442,YCR
Chesterfield Inlet Airport,63.346901,-90.731102,YCS
Coronation Airport,52.0750007629,-111.444999695,YCT
Chilliwack Airport,49.153157,-121.939309,YCW
Clyde River Airport,70.486099,-68.516701,YCY
Fairmont Hot Springs Airport,50.331052,-115.873739,YCZ
Dawson City Airport,64.04309844970703,-139.1280059814453,YDA
Burwash Airport,61.371101,-139.041,YDB
Deer Lake Airport,49.2108,-57.391399,YDF
Dease Lake Airport,58.422199,-130.031998,YDL
Ross River Airport,61.9706001282,-132.42300415,XRR
Dauphin Barker Airport,51.1008,-100.052002,YDN
Dolbeau St Felicien Airport,48.778499603271,-72.375,YDO
Nain Airport,56.550778,-61.682224,YDP
Dawson Creek Airport,55.741245,-120.183263,YDQ
Edmonton International Airport,53.3097,-113.580002,YEG
Arviat Airport,61.0942,-94.070801,YEK
Elliot Lake Municipal Airport,46.351398468,-82.5614013672,YEL
Manitoulin East Municipal Airport,45.842435,-81.857595,YEM
Estevan Airport,49.2103004456,-102.966003418,YEN
Fort Severn Airport,56.018902,-87.676102,YER
Edson Airport,53.5788993835,-116.464996338,YET
Eureka Airport,79.9946975708,-85.814201355,YEU
Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,YEV
Amos/Magny Airport,48.563903,-78.249702,YEY
Fort Albany Airport,52.203451,-81.695194,YFA
Iqaluit Airport,63.756402,-68.555801,YFB
Fredericton Airport,45.868900299072266,-66.53720092773438,YFC
Forestville Airport,48.74610137939453,-69.09719848632812,YFE
Fort Hope Airport,51.561901,-87.907799,YFH
Mont-Tremblant International Airport,46.409401,-74.779999,YTM
Flin Flon Airport,54.678101,-101.681999,YFO
Fort Resolution Airport,61.1808013916,-113.690002441,YFR
Fort Simpson Airport,61.76020050048828,-121.23699951171876,YFS
Makkovik Airport,55.077335,-59.187942,YMN
Texada Gillies Bay Airport,49.694341,-124.518099,YGB
Fort Good Hope Airport,66.240658,-128.647757,YGH
Kingston Norman Rogers Airport,44.2253,-76.596901,YGK
La Grande Rivière Airport,53.625301361083984,-77.7042007446289,YGL
Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,YGM
Gods Lake Narrows Airport,54.55768,-94.490061,YGO
Michel-Pouliot Gaspé Airport,48.774915,-64.481893,YGP
Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828,YGQ
Îles-de-la-Madeleine Airport,47.425242,-61.778612,YGR
Igloolik Airport,69.3647,-81.816101,YGT
Havre-Saint-Pierre Airport,50.281898,-63.611401,YGV
Kuujjuarapik Airport,55.28189849853516,-77.76529693603516,YGW
Gillam Airport,56.35712,-94.711504,YGX
Grise Fiord Airport,76.425823,-82.908583,YGZ
Quaqtaq Airport,61.046398,-69.617798,YQC
Hudson Bay Airport,52.8166999817,-102.310997009,YHB
Vancouver Harbour Water Aerodrome,49.291265,-123.11717,CXH
Dryden Regional Airport,49.831699,-92.744202,YHD
Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,YHE
Hearst René Fontaine Municipal Airport,49.71419906616211,-83.68609619140625,YHF
Nemiscau Airport,51.691101,-76.135597,YNS
Ulukhaktok Holman Airport,70.762802,-117.806,YHI
Gjoa Haven Airport,68.635597,-95.849701,YHK
John C. Munro Hamilton International Airport,43.1735992432,-79.93499755859999,YHM
Hornepayne Municipal Airport,49.19309997558594,-84.75890350341797,YHN
Hopedale Airport,55.448757,-60.228124,YHO
Chevery Airport,50.468322,-59.637823,YHR
Haines Junction Airport,60.7892,-137.546005,YHT
Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,YHU
Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,YHY
Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,YHZ
Atikokan Municipal Airport,48.7738990784,-91.6386032104,YIB
Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093,YDG
St Augustin Airport,51.2117,-58.658298,YIF
Ivujivik Airport,62.417301,-77.925301,YIK
Pond Inlet Airport,72.689494,-77.968941,YIO
Island Lake Airport,53.857200622558594,-94.65360260009766,YIV
Jasper Airport,52.996418,-118.060233,YJA
Fort Liard Airport,60.2358016968,-123.46900177,YJF
St Jean Airport,45.29439926147461,-73.28109741210938,YJN
Dymond Airport,48.544201,-58.549999,YJT
Kamloops John Moose Fulton Field Regional Airport,50.703038,-120.448641,YKA
Collins Bay Airport,58.2360992432,-103.678001404,YKC
Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,LAK
Region of Waterloo International Airport,43.4608,-80.378601,YKF
Kangiqsujuaq (Wakeham Bay) Airport,61.5886,-71.929398,YWB
Key Lake Airport,57.25609970092773,-105.61799621582033,YKJ
Schefferville Airport,54.805301666259766,-66.8052978515625,YKL
Kincardine Municipal Airport,44.201401,-81.606697,YKD
Akulivik Airport,60.8186,-78.148598,AKV
Waskaganish Airport,51.473301,-78.758301,YKQ
Kirkland Lake Airport,48.21030044555664,-79.98139953613281,YKX
Kindersley Airport,51.5175018311,-109.180999756,YKY
Aupaluk Airport,59.2967,-69.599701,YPJ
Lac La Biche Airport,54.7703018188,-112.031997681,YLB
Kimmirut Airport,62.848253,-69.877853,YLC
Chapleau Airport,47.81999969482422,-83.3467025756836,YLD
Lansdowne House Airport,52.195599,-87.934196,YLH
Meadow Lake Airport,54.125301361083984,-108.52300262451172,YLJ
Lutselk'e Airport,62.417823,-110.682793,YSG
Lloydminster Airport,53.309200286865234,-110.072998046875,YLL
La Tuque Airport,47.4096984863,-72.7889022827,YLQ
Leaf Rapids Airport,56.513301849365234,-99.98529815673828,YLR
Barrie-Lake Simcoe Regional Airport,44.485056,-79.554663,YLK
Alert Airport,82.517799,-62.280602,YLT
Kangiqsualujjuaq (Georges River) Airport,58.711399,-65.992798,XGR
Kelowna International Airport,49.9561,-119.377998,YLW
Chatham Seaplane Base,57.5149,-134.945999,CYM
Mayo Airport,63.61640167236328,-135.8679962158203,YMA
Matane Airport,48.85689926147461,-67.45330047607422,YME
Manitouwadge Airport,49.08390045166016,-85.86060333251953,YMG
Mary's Harbour Airport,52.302837,-55.847433,YMH
Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.330299377441406,-105.55899810791016,YMJ
Charlevoix Airport,47.59749984741211,-70.2238998413086,YML
Fort McMurray Airport,56.653301239,-111.222000122,YMM
Moosonee Airport,51.29109954833984,-80.60780334472656,YMO
Chapais Airport,49.77190017700195,-74.5280990600586,YMT
Umiujaq Airport,56.536098,-76.518303,YUD
Maniwaki Airport,46.2728,-75.990601,YMW
Montreal International (Mirabel) Airport,45.679501,-74.038696,YMX
Natashquan Airport,50.18999862670898,-61.78919982910156,YNA
Wemindji Airport,53.010601,-78.8311,YNC
Ottawa / Gatineau Airport,45.521702,-75.563599,YND
Norway House Airport,53.958302,-97.8442,YNE
Hudson's Hope Airport,56.035142,-121.978326,YNH
Langley Airport,49.1008,-122.630997,YLY
Points North Landing Airport,58.27669906616211,-104.08200073242188,YNL
Matagami Airport,49.76169967651367,-77.80280303955078,YNM
Fort Mackay / Horizon Airport,57.3816986084,-111.700996399,HZP
Ekati Airport,64.6988983154,-110.614997864,YOA
Old Crow Airport,67.570602,-139.839005,YOC
CFB Cold Lake,54.40499877929688,-110.27899932861328,YOD
Oxford House Airport,54.9333,-95.2789,YOH
High Level Airport,58.62139892578125,-117.16500091552734,YOJ
Oshawa Executive Airport,43.922798,-78.894997,YOO
Rainbow Lake Airport,58.491402,-119.407997,YOP
Owen Sound / Billy Bishop Regional Airport,44.5903015137,-80.8375015259,YOS
Ottawa Macdonald-Cartier International Airport,45.322498,-75.669197,YOW
Prince Albert Glass Field,53.2141990662,-105.672996521,YPA
Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.360838,-124.07547,YPC
Port Hawkesbury Airport,45.6567001343,-61.3680992126,YPS
Peace River Airport,56.226898,-117.446999,YPE
Portage-la-Prairie / Southport Airport,49.903099,-98.273817,YPG
Inukjuak Airport,58.471901,-78.076897,YPH
Pickle Lake Airport,51.4463996887207,-90.21420288085938,YPL
Pikangikum Airport,51.819698,-93.973297,YPM
Port-Menier Airport,49.836399,-64.288597,YPN
Peawanuck Airport,54.987932,-85.442648,YPO
Peterborough Municipal Airport,44.23,-78.363297,YPQ
Prince Rupert Airport,54.2860984802,-130.445007324,YPR
Powell River Airport,49.83420181274414,-124.5,YPW
Puvirnituq Airport,60.050598,-77.286903,YPX
Fort Chipewyan Airport,58.7672004699707,-111.11699676513672,YPY
Burns Lake Airport,54.3764,-125.950996,YPZ
Muskoka Airport,44.974757,-79.306526,YQA
Quebec Jean Lesage International Airport,46.7911,-71.393303,YQB
The Pas Airport,53.97140121459961,-101.09100341796876,YQD
Red Deer Regional Airport,52.182201,-113.893997,YQF
Windsor Airport,42.27560043334961,-82.95559692382812,YQG
Watson Lake Airport,60.116839,-128.821993,YQH
Yarmouth Airport,43.82690048217773,-66.08809661865234,YQI
Kenora Airport,49.78829956054688,-94.36309814453124,YQK
Lethbridge County Airport,49.6302986145,-112.800003052,YQL
Greater Moncton Roméo LeBlanc International Airport,46.112202,-64.678596,YQM
Nakina Airport,50.18280029296875,-86.69640350341797,YQN
Comox Valley Airport / CFB Comox,49.7108,-124.887001,YQQ
Regina International Airport,50.43190002441406,-104.66600036621094,YQR
St Thomas Municipal Airport,42.77000045776367,-81.11080169677734,YQS
Thunder Bay Airport,48.37189865112305,-89.32389831542969,YQT
Grande Prairie Airport,55.1796989441,-118.885002136,YQU
Yorkton Municipal Airport,51.26470184326172,-102.46199798583984,YQV
North Battleford Airport,52.769409,-108.243742,YQW
Gander International Airport / CFB Gander,48.936258,-54.567719,YQX
Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798,YQY
Quesnel Airport,53.026100158691406,-122.51000213623048,YQZ
Rae Lakes Airport,64.116096,-117.309998,YRA
Resolute Bay Airport,74.7169036865,-94.9693984985,YRB
Rivière-du-Loup Airport,47.76440048217773,-69.58470153808594,YRI
Roberval Airport,48.52000045776367,-72.2656021118164,YRJ
Red Lake Airport,51.06689834594727,-93.79309844970705,YRL
Rocky Mountain House Airport,52.4296989441,-114.903999329,YRM
Ottawa / Rockcliffe Airport,45.4603004456,-75.64610290530001,YRO
Trois-Rivières Airport,46.35279846191406,-72.67939758300781,YRQ
